(261, 355)
(319, 355)
(338, 355)
(342, 355)
(36, 356)
(110, 356)
(330, 356)
(294, 357)
(330, 357)
(332, 357)
(356, 357)
(213, 358)
(275, 360)
(299, 360)
(338, 360)
(99, 361)
(218, 361)
(32, 362)
(38, 362)
(121, 362)
(149, 362)
(151, 362)
(294, 362)
(361, 362)
(110, 363)
(257, 364)
(145, 365)
(167, 366)
(62, 367)
(212, 367)
(300, 367)
(331, 367)
(115, 368)
(172, 368)
(216, 369)
(79, 370)
(90, 370)
(142, 370)
(242, 370)
(59, 371)
(333, 371)
(341, 371)
(20, 372)
(357, 372)
(114, 373)
(355, 373)
(233, 374)
(60, 375)
(71, 375)
(269, 375)
(294, 375)
(91, 376)
(294, 376)
(323, 376)
(326, 376)
(35, 377)
(159, 377)
(188, 377)
(223, 377)
(253, 377)
(30, 378)
(268, 378)
(354, 378)
(376, 378)
(43, 379)
(66, 379)
(247, 379)
(304, 379)
(352, 379)
(197, 380)
(219, 380)
(33, 381)
(159, 381)
(192, 381)
(238, 381)
(244, 381)
(266, 381)
(313, 381)
(335, 381)
(343, 381)
(350, 381)
(3, 382)
(116, 382)
(125, 382)
(150, 382)
(193, 382)
(296, 382)
(378, 382)
(137, 383)
(245, 383)
(130, 384)
(137, 384)
(146, 384)
(358, 384)
(238, 385)
(298, 385)
(100, 386)
(179, 386)
(141, 387)
(165, 387)
(174, 387)
(191, 387)
(245, 388)
(304, 388)
(18, 389)
(139, 389)
(140, 389)
(185, 389)
(264, 389)
(310, 389)
(54, 390)
(66, 390)
(72, 390)
(134, 390)
(172, 390)
(224, 390)
(345, 390)
(100, 391)
(234, 391)
(47, 392)
(138, 392)
(157, 392)
(173, 392)
(213, 392)
(360, 392)
(253, 393)
(183, 394)
(217, 394)
(273, 394)
(391, 394)
(147, 395)
(207, 395)
(338, 395)
(51, 396)
(126, 396)
(318, 396)
(182, 397)
(230, 397)
(385, 397)
(387, 397)
(70, 398)
(85, 398)
(138, 398)
(272, 398)
(334, 398)
(40, 399)
(140, 399)
(227, 399)
(303, 399)
(196, 400)
(262, 400)
(302, 400)
(335, 400)
(39, 401)
(119, 401)
(169, 401)
(262, 401)
(361, 401)
(86, 402)
(98, 402)
(70, 403)
(240, 403)
(308, 403)
(315, 403)
(14, 404)
(74, 404)
(103, 404)
(387, 404)
(399, 404)
(225, 405)
(320, 405)
(54, 406)
(136, 406)
(150, 406)
(320, 406)
(186, 407)
(339, 407)
(405, 407)
(120, 408)
(342, 408)
(378, 408)
(52, 409)
(131, 409)
(178, 409)
(234, 409)
(247, 409)
(371, 409)
(144, 410)
(105, 411)
(118, 411)
(241, 411)
(259, 411)
(263, 411)
(67, 414)
(202, 414)
(247, 414)
(278, 414)
(318, 414)
(374, 414)
(9, 415)
(100, 415)
(205, 415)
(245, 415)
(406, 415)
(35, 416)
(310, 417)
(374, 417)
(101, 418)
(248, 418)
(13, 419)
(334, 419)
(365, 419)
(372, 419)
(404, 419)
(116, 420)
(132, 420)
(210, 420)
(222, 420)
(295, 420)
(372, 420)
(25, 421)
(378, 421)
(414, 421)
(18, 422)
(72, 422)
(97, 422)
(143, 422)
(181, 422)
(206, 422)
(401, 422)
(48, 423)
(256, 423)
(359, 423)
(409, 423)
(164, 424)
(211, 424)
(19, 425)
(20, 425)
(208, 425)
(414, 425)
(139, 426)
(234, 426)
(329, 426)
(373, 426)
(176, 427)
(205, 427)
(300, 427)
(417, 427)
(2, 428)
(119, 428)
(277, 428)
(303, 428)
(326, 428)
(394, 428)
(16, 429)
(58, 429)
(187, 429)
(215, 429)
(363, 429)
(371, 429)
(92, 430)
(268, 430)
(306, 430)
(318, 430)
(66, 431)
(184, 431)
(207, 431)
(219, 431)
(414, 431)
(115, 432)
(131, 432)
(161, 432)
(218, 432)
(382, 432)
(275, 433)
(3, 434)
(150, 434)
(295, 434)
(373, 434)
(137, 435)
(262, 435)
(143, 436)
(293, 436)
(411, 436)
(404, 438)
(17, 439)
(164, 439)
(191, 439)
(256, 439)
(270, 439)
(350, 439)
(227, 440)
(287, 440)
(344, 440)
(376, 440)
(430, 440)
(54, 441)
(359, 441)
(46, 442)
(166, 442)
(283, 442)
(313, 442)
(377, 442)
(83, 443)
(171, 443)
(88, 444)
(197, 444)
(242, 444)
(264, 444)
(2, 445)
(6, 445)
(350, 445)
(362, 445)
(89, 446)
(103, 446)
(247, 446)
(260, 447)
(363, 447)
(73, 448)
(95, 448)
(124, 448)
(228, 448)
(393, 448)
(6, 449)
(21, 449)
(202, 449)
(365, 449)
(403, 449)
(201, 450)
(15, 451)
(58, 451)
(76, 452)
(84, 452)
(102, 452)
(173, 452)
(226, 452)
(372, 452)
(0, 453)
(174, 453)
(221, 453)
(298, 453)
(342, 453)
(426, 453)
(65, 454)
(85, 454)
(124, 454)
(111, 455)
(177, 455)
(260, 455)
(102, 456)
(262, 456)
(279, 456)
(322, 456)
(385, 456)
(395, 456)
(407, 457)
(441, 457)
(455, 457)
(102, 458)
(116, 458)
(311, 458)
(2, 459)
(3, 459)
(167, 460)
(308, 460)
(91, 461)
(155, 461)
(252, 461)
(285, 461)
(416, 461)
(149, 462)
(166, 462)
(200, 462)
(293, 462)
(322, 462)
(428, 462)
(48, 463)
(106, 463)
(274, 463)
(309, 463)
(2, 464)
(33, 464)
(97, 464)
(339, 464)
(348, 464)
(161, 465)
(171, 465)
(186, 465)
(354, 465)
(107, 466)
(199, 466)
(457, 466)
(143, 467)
(170, 467)
(281, 467)
(393, 467)
(403, 467)
(138, 468)
(441, 468)
(443, 468)
(68, 469)
(206, 469)
(218, 469)
(222, 469)
(408, 469)
(54, 470)
(83, 470)
(129, 470)
(205, 470)
(371, 470)
(42, 471)
(152, 471)
(158, 471)
(321, 471)
(45, 472)
(169, 472)
(238, 472)
(464, 472)
(431, 473)
(41, 474)
(77, 474)
(217, 474)
(328, 474)
(432, 474)
(70, 475)
(72, 475)
(371, 475)
(431, 475)
(460, 475)
(26, 476)
(41, 476)
(270, 476)
(414, 476)
(428, 476)
(74, 477)
(400, 477)
(0, 478)
(48, 478)
(347, 478)
(465, 478)
(152, 479)
(184, 479)
(445, 479)
(106, 480)
(233, 480)
(445, 480)
(84, 481)
(87, 481)
(110, 481)
(112, 481)
(203, 481)
(227, 481)
(339, 481)
(341, 481)
(467, 481)
(48, 482)
(85, 482)
(125, 482)
(207, 482)
(31, 483)
(165, 483)
(212, 483)
(312, 483)
(326, 484)
(68, 485)
(75, 485)
(143, 485)
(186, 485)
(304, 485)
(340, 485)
(454, 485)
(271, 486)
(93, 487)
(230, 487)
(284, 487)
(9, 488)
(378, 488)
(476, 488)
(13, 489)
(21, 489)
(57, 489)
(88, 489)
(273, 489)
(394, 490)
(138, 491)
(272, 491)
(366, 491)
(23, 492)
(72, 492)
(156, 493)
(350, 493)
(120, 494)
(165, 494)
(175, 494)
(178, 494)
(248, 494)
(493, 494)
(197, 495)
(282, 495)
(453, 495)
(466, 495)
(135, 496)
(367, 496)
(409, 496)
(426, 496)
(459, 496)
(205, 497)
(256, 497)
(322, 497)
(344, 497)
(370, 497)
(375, 497)
(38, 498)
(176, 498)
(321, 498)
(357, 498)
(187, 499)
(239, 499)
(49, 500)
(295, 500)
(67, 501)
(86, 501)
(146, 501)
(159, 501)
(225, 501)
(229, 501)
(371, 501)
(421, 501)
(450, 501)
(499, 501)
(29, 502)
(76, 502)
(418, 502)
(477, 502)
(479, 502)
(149, 503)
(221, 503)
(315, 503)
(233, 504)
(393, 504)
(177, 505)
(292, 505)
(343, 505)
(434, 505)
(490, 505)
(137, 506)
(183, 506)
(212, 506)
(251, 506)
(352, 506)
(430, 506)
(40, 507)
(87, 507)
(103, 507)
(323, 507)
(367, 507)
(386, 507)
(460, 507)
(5, 508)
(324, 508)
(297, 509)
(324, 509)
(466, 509)
(85, 510)
(217, 510)
(239, 510)
(252, 510)
(265, 510)
(272, 510)
(363, 510)
(379, 510)
(408, 510)
(435, 510)
(457, 510)
(31, 511)
(84, 511)
(116, 511)
(267, 511)
(274, 511)
(312, 511)
(18, 512)
(340, 512)
(288, 513)
(390, 513)
(60, 514)
(65, 514)
(150, 514)
(184, 514)
(350, 514)
(42, 515)
(78, 515)
(158, 515)
(221, 515)
(307, 515)
(19, 516)
(263, 516)
(147, 517)
(210, 517)
(234, 517)
(314, 517)
(371, 517)
(170, 518)
(308, 518)
(381, 518)
(241, 519)
(430, 519)
(451, 520)
(462, 520)
(121, 521)
(222, 521)
(231, 521)
(314, 521)
(399, 521)
(411, 521)
(498, 521)
(45, 522)
(115, 522)
(254, 522)
(407, 522)
(11, 523)
(346, 523)
(0, 524)
(46, 524)
(74, 524)
(322, 524)
(409, 524)
(292, 525)
(383, 525)
(129, 526)
(326, 526)
(333, 526)
(450, 526)
(81, 527)
(319, 527)
(470, 527)
(482, 527)
(10, 528)
(415, 528)
(231, 530)
(448, 530)
(466, 530)
(128, 531)
(189, 531)
(334, 531)
(417, 531)
(33, 532)
(219, 532)
(499, 532)
(73, 533)
(253, 533)
(254, 533)
(356, 533)
(401, 533)
(407, 533)
(39, 534)
(167, 534)
(177, 534)
(476, 534)
(73, 535)
(17, 536)
(78, 536)
(224, 536)
(265, 536)
(293, 536)
(419, 536)
(420, 536)
(173, 537)
(245, 538)
(279, 538)
(309, 538)
(384, 538)
(452, 538)
(185, 539)
(437, 539)
(24, 540)
(184, 540)
(243, 540)
(281, 540)
(327, 540)
(336, 540)
(371, 540)
(449, 540)
(536, 540)
(14, 541)
(81, 541)
(430, 541)
(431, 541)
(443, 541)
(473, 541)
(491, 541)
(18, 542)
(45, 542)
(255, 542)
(267, 542)
(229, 543)
(236, 543)
(393, 543)
(14, 544)
(29, 544)
(89, 544)
(197, 544)
(286, 544)
(429, 544)
(462, 544)
(522, 545)
(32, 546)
(57, 546)
(149, 546)
(235, 546)
(337, 546)
(453, 546)
(181, 547)
(191, 547)
(2, 548)
(143, 548)
(148, 548)
(231, 548)
(406, 548)
(407, 548)
(495, 548)
(64, 549)
(86, 549)
(190, 549)
(283, 549)
(336, 549)
(540, 549)
(121, 550)
(133, 550)
(234, 550)
(399, 550)
(476, 550)
(485, 550)
(532, 550)
(24, 551)
(51, 551)
(67, 551)
(248, 551)
(263, 551)
(458, 551)
(479, 551)
(542, 551)
(100, 552)
(169, 552)
(177, 552)
(467, 552)
(481, 552)
(96, 553)
(175, 553)
(288, 553)
(329, 553)
(370, 553)
(110, 554)
(347, 554)
(391, 554)
(79, 555)
(155, 555)
(156, 555)
(162, 555)
(83, 556)
(158, 556)
(471, 556)
(522, 556)
(137, 557)
(146, 557)
(294, 557)
(375, 557)
(59, 558)
(156, 558)
(241, 558)
(318, 558)
(437, 558)
(135, 559)
(197, 559)
(351, 559)
(535, 559)
(54, 560)
(58, 560)
(92, 560)
(131, 560)
(245, 560)
(367, 560)
(398, 560)
(416, 560)
(44, 561)
(60, 561)
(74, 561)
(94, 561)
(97, 561)
(118, 561)
(216, 561)
(312, 561)
(411, 561)
(320, 562)
(471, 562)
(267, 563)
(310, 563)
(450, 563)
(452, 563)
(489, 563)
(534, 563)
(20, 564)
(26, 564)
(362, 564)
(412, 564)
(421, 564)
(429, 564)
(446, 564)
(2, 565)
(18, 565)
(21, 565)
(66, 565)
(234, 565)
(471, 565)
(91, 566)
(101, 566)
(356, 566)
(387, 566)
(533, 566)
(230, 567)
(450, 567)
(494, 567)
(66, 568)
(109, 568)
(334, 568)
(382, 568)
(42, 569)
(456, 569)
(104, 570)
(145, 570)
(167, 570)
(179, 570)
(267, 570)
(295, 570)
(332, 570)
(381, 570)
(487, 570)
(121, 571)
(211, 571)
(353, 571)
(389, 571)
(9, 572)
(97, 572)
(332, 572)
(463, 572)
(472, 572)
(556, 572)
(558, 572)
(260, 573)
(310, 573)
(328, 573)
(387, 573)
(479, 573)
(334, 574)
(383, 574)
(489, 574)
(499, 574)
(189, 575)
(28, 576)
(162, 576)
(191, 576)
(286, 576)
(284, 577)
(306, 577)
(461, 577)
(86, 578)
(142, 578)
(347, 578)
(360, 578)
(423, 578)
(565, 578)
(31, 579)
(90, 579)
(145, 579)
(216, 579)
(456, 579)
(465, 579)
(473, 579)
(479, 579)
(577, 579)
(12, 580)
(187, 580)
(561, 580)
(579, 580)
(83, 581)
(168, 581)
(280, 581)
(449, 581)
(49, 582)
(120, 582)
(310, 582)
(469, 582)
(15, 583)
(125, 583)
(257, 583)
(389, 583)
(14, 584)
(67, 584)
(87, 584)
(125, 584)
(213, 584)
(220, 584)
(223, 584)
(269, 584)
(484, 584)
(577, 584)
(65, 585)
(101, 585)
(160, 585)
(233, 585)
(305, 585)
(384, 585)
(455, 585)
(578, 585)
(98, 586)
(120, 586)
(147, 586)
(259, 586)
(96, 587)
(153, 587)
(217, 587)
(265, 587)
(493, 587)
(497, 587)
(37, 588)
(146, 588)
(200, 588)
(331, 588)
(352, 588)
(580, 588)
(22, 589)
(84, 589)
(174, 589)
(197, 589)
(350, 589)
(388, 589)
(406, 589)
(448, 589)
(474, 589)
(518, 589)
(229, 590)
(408, 590)
(206, 591)
(398, 591)
(454, 591)
(130, 592)
(180, 592)
(360, 592)
(465, 592)
(480, 592)
(526, 592)
(501, 593)
(508, 593)
(31, 594)
(320, 594)
(582, 594)
(63, 595)
(369, 595)
(474, 595)
(517, 595)
(6, 596)
(75, 596)
(542, 596)
(86, 597)
(276, 597)
(310, 597)
(440, 597)
(554, 597)
(236, 598)
(373, 598)
(407, 598)
(545, 598)
(129, 599)
(155, 599)
(229, 599)
(410, 599)
(471, 599)
(489, 599)
(73, 600)
(159, 600)
(222, 600)
(544, 600)
(24, 601)
(79, 601)
(171, 601)
(293, 601)
(314, 601)
(366, 601)
(408, 601)
(418, 601)
(557, 601)
(135, 602)
(351, 602)
(412, 602)
(420, 602)
(452, 602)
(0, 603)
(6, 603)
(19, 603)
(126, 603)
(248, 603)
(470, 603)
(153, 604)
(349, 604)
(533, 604)
(544, 604)
(123, 605)
(133, 605)
(201, 605)
(361, 605)
(439, 605)
(196, 606)
(346, 606)
(531, 606)
(557, 606)
(175, 607)
(325, 607)
(348, 607)
(468, 607)
(115, 608)
(229, 608)
(305, 608)
(401, 608)
(530, 608)
(56, 609)
(212, 609)
(265, 609)
(401, 609)
(164, 610)
(177, 610)
(241, 610)
(371, 610)
(469, 610)
(500, 610)
(372, 611)
(493, 611)
(499, 611)
(56, 612)
(93, 612)
(137, 612)
(273, 612)
(411, 612)
(558, 612)
(77, 613)
(150, 613)
(166, 613)
(332, 613)
(411, 613)
(539, 613)
(587, 613)
(595, 613)
(123, 614)
(205, 614)
(597, 614)
(94, 615)
(153, 615)
(216, 615)
(263, 615)
(384, 615)
(497, 615)
(275, 616)
(372, 616)
(543, 616)
(59, 617)
(79, 617)
(298, 617)
(600, 617)
(376, 618)
(529, 618)
(550, 618)
(240, 619)
(269, 619)
(7, 620)
(127, 620)
(368, 620)
(110, 621)
(322, 621)
(583, 621)
(135, 622)
(232, 622)
(333, 622)
(387, 622)
(452, 622)
(580, 622)
(2, 623)
(86, 623)
(240, 623)
(286, 623)
(361, 623)
(461, 623)
(555, 623)
(613, 623)
(38, 624)
(201, 624)
(476, 624)
(130, 625)
(612, 625)
(40, 626)
(129, 626)
(229, 626)
(293, 626)
(463, 626)
(152, 627)
(234, 627)
(274, 627)
(524, 627)
(615, 627)
(8, 628)
(115, 628)
(173, 628)
(195, 628)
(304, 628)
(342, 628)
(413, 628)
(497, 628)
(95, 629)
(307, 629)
(371, 629)
(467, 629)
(480, 629)
(487, 629)
(34, 630)
(104, 630)
(287, 630)
(405, 630)
(427, 630)
(520, 630)
(23, 631)
(92, 631)
(350, 631)
(378, 631)
(430, 631)
(458, 631)
(25, 632)
(52, 632)
(139, 632)
(192, 632)
(428, 632)
(511, 632)
(568, 632)
(56, 633)
(142, 633)
(197, 633)
(320, 633)
(350, 633)
(614, 633)
(153, 634)
(230, 634)
(58, 635)
(244, 635)
(282, 635)
(345, 635)
(420, 635)
(581, 635)
(127, 636)
(237, 636)
(442, 636)
(7, 637)
(251, 637)
(284, 637)
(317, 637)
(385, 637)
(500, 637)
(517, 637)
(14, 638)
(17, 638)
(18, 638)
(37, 638)
(142, 638)
(278, 638)
(413, 638)
(445, 638)
(388, 639)
(522, 639)
(567, 639)
(31, 640)
(132, 640)
(209, 640)
(452, 640)
(611, 640)
(32, 641)
(56, 641)
(132, 641)
(200, 641)
(277, 641)
(585, 641)
(53, 642)
(181, 642)
(270, 642)
(275, 642)
(354, 642)
(30, 643)
(300, 643)
(368, 643)
(547, 643)
(157, 644)
(194, 644)
(464, 644)
(3, 645)
(240, 645)
(500, 645)
(641, 645)
(124, 646)
(175, 646)
(478, 646)
(502, 646)
(61, 647)
(207, 647)
(246, 647)
(402, 647)
(25, 648)
(238, 648)
(266, 648)
(377, 648)
(488, 648)
(508, 648)
(13, 649)
(114, 649)
(200, 649)
(292, 649)
(415, 649)
(526, 649)
(530, 649)
(620, 649)
(107, 650)
(129, 650)
(150, 650)
(285, 650)
(339, 650)
(352, 650)
(448, 650)
(459, 650)
(558, 650)
(458, 651)
(24, 652)
(59, 652)
(160, 652)
(266, 652)
(344, 652)
(490, 652)
(157, 653)
(297, 653)
(421, 653)
(544, 653)
(105, 654)
(248, 654)
(471, 654)
(528, 654)
(614, 654)
(53, 655)
(428, 655)
(640, 655)
(649, 655)
(37, 656)
(129, 656)
(355, 656)
(519, 656)
(70, 657)
(173, 657)
(286, 657)
(300, 657)
(491, 657)
(651, 657)
(134, 658)
(185, 658)
(274, 658)
(464, 658)
(590, 658)
(597, 658)
(616, 658)
(640, 658)
(646, 658)
(7, 659)
(69, 659)
(84, 659)
(107, 659)
(367, 659)
(566, 659)
(129, 660)
(289, 660)
(458, 660)
(510, 660)
(522, 660)
(613, 660)
(619, 660)
(5, 661)
(26, 661)
(49, 661)
(51, 661)
(195, 661)
(216, 661)
(242, 661)
(390, 661)
(161, 662)
(230, 662)
(327, 662)
(338, 662)
(489, 662)
(594, 662)
(90, 663)
(338, 663)
(101, 664)
(421, 664)
(585, 664)
(206, 665)
(469, 665)
(473, 665)
(545, 665)
(595, 665)
(81, 666)
(166, 666)
(204, 666)
(284, 666)
(384, 666)
(623, 666)
(635, 666)
(210, 667)
(307, 667)
(368, 667)
(419, 667)
(486, 667)
(245, 668)
(379, 668)
(419, 668)
(472, 668)
(602, 668)
(604, 668)
(172, 669)
(234, 669)
(342, 669)
(346, 669)
(375, 669)
(479, 669)
(83, 670)
(103, 670)
(237, 670)
(481, 670)
(498, 670)
(603, 670)
(40, 671)
(95, 671)
(132, 671)
(159, 671)
(304, 671)
(326, 671)
(667, 671)
(162, 672)
(265, 672)
(7, 673)
(81, 673)
(129, 673)
(142, 673)
(210, 673)
(304, 673)
(357, 673)
(382, 673)
(403, 673)
(480, 673)
(626, 673)
(0, 674)
(211, 674)
(358, 674)
(431, 674)
(284, 675)
(435, 675)
(589, 675)
(603, 675)
(65, 676)
(140, 676)
(143, 676)
(341, 676)
(413, 676)
(545, 676)
(574, 676)
(591, 676)
(11, 677)
(150, 677)
(188, 677)
(462, 677)
(498, 677)
(72, 678)
(84, 678)
(104, 678)
(106, 678)
(188, 678)
(632, 678)
(638, 678)
(270, 679)
(363, 679)
(620, 679)
(636, 679)
(30, 680)
(45, 680)
(100, 680)
(109, 680)
(117, 680)
(240, 680)
(328, 680)
(341, 680)
(485, 680)
(159, 681)
(400, 681)
(494, 681)
(531, 681)
(554, 681)
(561, 681)
(3, 682)
(31, 682)
(78, 682)
(164, 682)
(257, 682)
(373, 682)
(503, 682)
(546, 682)
(17, 683)
(303, 683)
(444, 683)
(505, 683)
(656, 683)
(145, 684)
(290, 684)
(578, 684)
(576, 685)
(625, 685)
(683, 685)
(111, 686)
(256, 686)
(457, 686)
(520, 686)
(525, 686)
(558, 686)
(638, 686)
(663, 686)
(664, 686)
(254, 687)
(416, 687)
(596, 687)
(624, 687)
(637, 687)
(666, 687)
(22, 688)
(150, 688)
(181, 688)
(343, 688)
(97, 689)
(269, 689)
(295, 689)
(354, 689)
(359, 689)
(599, 689)
(610, 689)
(644, 689)
(200, 690)
(289, 690)
(330, 690)
(437, 690)
(635, 690)
(56, 691)
(261, 691)
(378, 691)
(595, 691)
(623, 691)
(664, 691)
(123, 692)
(189, 692)
(486, 692)
(565, 692)
(611, 692)
(633, 692)
(683, 692)
(77, 693)
(152, 693)
(185, 693)
(220, 693)
(237, 693)
(407, 693)
(57, 694)
(331, 694)
(339, 694)
(358, 694)
(380, 694)
(406, 694)
(454, 694)
(584, 694)
(51, 695)
(171, 695)
(231, 695)
(416, 695)
(538, 695)
(544, 695)
(684, 695)
(201, 696)
(203, 696)
(220, 696)
(248, 696)
(304, 696)
(394, 696)
(648, 696)
(653, 696)
(4, 697)
(400, 697)
(405, 697)
(237, 698)
(384, 698)
(357, 699)
(423, 699)
(544, 699)
(672, 699)
(61, 700)
(65, 700)
(218, 700)
(229, 700)
(560, 700)
(80, 701)
(98, 701)
(358, 701)
(389, 701)
(432, 701)
(523, 701)
(526, 701)
(656, 701)
